,customer_number,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index
7829,107829,751,14,9.1,109.2,55000.0,0.0,3,3,0,0,0.326
7830,107830,694,14,12.6,151.2,53100.0,0.0,0,0,0,0,0.501
7831,107831,732,10,20.7,248.4,76400.0,0.0,0,0,0,0,0.409
7832,107832,678,9,13.4,160.8,51100.0,0.0,1,1,0,0,0.409
7833,107833,777,3,14.0,168.0,122100.0,0.0,2,2,0,0,0.304
7834,107834,670,7,5.1,61.2,22800.0,0.0,0,0,0,0,0.19
7835,107835,774,11,13.4,160.8,135300.0,0.0,1,1,0,0,0.352
7836,107836,698,5,14.6,175.2,97500.0,0.0,1,1,0,0,0.254
7837,107837,762,7,9.2,110.4,18200.0,0.0,0,0,0,0,0.334
7838,107838,744,7,14.6,175.2,45100.0,0.0,0,0,0,0,0.322
7839,107839,665,10,21.6,259.2,111800.0,1.0,3,3,0,0,0.397
7840,107840,706,14,11.2,134.4,205300.0,0.0,5,5,0,0,0.439
7841,107841,670,14,9.3,111.6,65100.0,0.0,1,1,0,0,0.311
7842,107842,660,16,5.9,70.8,51500.0,0.0,0,0,0,0,0.362
7843,107843,707,2,4.0,48.0,45100.0,0.0,1,1,0,0,0.241
7844,107844,701,11,8.0,96.0,47600.0,0.0,1,1,0,0,0.33
7845,107845,704,1,3.0,36.0,32300.0,0.0,5,5,0,0,0.208
7846,107846,686,5,11.8,141.6,20900.0,0.0,2,2,0,0,0.352
7847,107847,758,9,0.7,8.4,178800.0,0.0,2,2,0,0,0.242
7848,107848,711,9,9.0,108.0,79100.0,0.0,2,2,0,0,0.239
7849,107849,658,6,7.1,85.2,115100.0,0.0,3,3,0,0,0.204
7850,107850,718,4,6.9,82.8,73900.0,0.0,3,3,0,0,0.28
7851,107851,742,2,10.9,130.8,139800.0,0.0,0,0,0,0,0.207
7852,107852,745,11,16.6,199.2,120600.0,0.0,3,3,0,0,0.448
7853,107853,722,2,14.0,168.0,57900.0,0.0,0,0,0,0,0.204
7854,107854,588,15,10.0,120.0,104600.0,0.0,1,1,0,0,0.317
7855,107855,626,17,10.0,120.0,23400.0,0.0,3,3,0,0,0.42
7856,107856,713,14,5.6,67.2,75500.0,,1,1,0,0,0.27
7857,107857,707,2,1.7,20.4,137400.0,0.0,2,2,0,0,0.14
7858,107858,708,15,9.3,111.6,36000.0,0.0,0,0,0,0,0.414
7859,107859,712,4,13.0,156.0,59900.0,0.0,1,1,0,0,0.187
7860,107860,643,3,16.5,198.0,55600.0,,0,0,0,0,0.288
7861,107861,754,3,8.0,96.0,54700.0,0.0,0,0,1,1,0.212
7862,107862,670,9,11.8,141.6,41200.0,0.0,0,0,0,0,0.307
7863,107863,815,10,1.6,19.2,350800.0,0.0,0,0,0,0,0.168
7864,107864,795,1,15.5,186.0,75200.0,0.0,1,1,0,0,0.307
7865,107865,737,9,8.0,96.0,33100.0,0.0,2,2,0,0,0.367
7866,107866,727,9,13.1,157.2,125800.0,0.0,1,1,0,0,0.291
7867,107867,803,6,11.0,132.0,222300.0,0.0,4,4,0,0,0.329
7868,107868,787,17,5.9,70.8,204600.0,0.0,4,4,0,0,0.312
7869,107869,684,9,7.6,91.2,32700.0,0.0,3,3,0,0,0.377
7870,107870,740,10,10.3,123.6,60500.0,0.0,0,0,0,0,0.296
7871,107871,796,3,5.8,69.6,56500.0,0.0,2,2,0,0,0.15
7872,107872,674,11,11.2,134.4,34000.0,0.0,1,1,0,0,0.363
7873,107873,707,12,5.7,68.4,63700.0,0.0,4,4,0,0,0.312
7874,107874,687,13,8.5,102.0,167700.0,0.0,1,1,0,0,0.431
7875,107875,729,15,3.9,46.8,77100.0,0.0,0,0,0,0,0.409
7876,107876,735,11,15.0,180.0,105600.0,0.0,1,1,0,0,0.332
7877,107877,742,14,14.4,172.8,131300.0,0.0,0,0,0,0,0.384
7878,107878,795,6,5.4,64.8,105300.0,0.0,1,1,0,0,0.275
7879,107879,757,16,12.6,151.2,44700.0,1.0,2,2,0,0,0.501
7880,107880,659,12,8.8,105.6,108900.0,0.0,1,1,0,0,0.424
7881,107881,628,10,11.9,142.8,24000.0,0.0,2,2,0,0,0.298
7882,107882,746,13,4.4,52.8,137800.0,,2,2,0,0,0.23
7883,107883,834,5,4.8,57.6,230500.0,0.0,2,2,0,0,0.289
7884,107884,665,0,2.0,24.0,101700.0,0.0,0,0,0,0,0.069
7885,107885,706,4,14.0,168.0,46000.0,0.0,2,2,0,0,0.319
7886,107886,768,11,15.0,180.0,166400.0,0.0,1,1,0,0,0.347
7887,107887,774,9,9.2,110.4,308900.0,0.0,3,3,0,0,0.345
7888,107888,672,17,9.5,114.0,25300.0,0.0,3,3,0,0,0.333
7889,107889,687,8,10.9,130.8,133000.0,0.0,0,0,1,0,0.254
7890,107890,728,1,2.0,24.0,52100.0,0.0,2,2,0,0,0.145
7891,107891,715,7,13.0,156.0,93900.0,0.0,1,1,0,0,0.309
7892,107892,683,11,11.5,138.0,71600.0,0.0,0,0,0,0,0.407
7893,107893,716,5,5.9,70.8,164900.0,0.0,0,0,0,0,0.292
7894,107894,722,2,4.9,58.8,71000.0,0.0,4,4,0,0,0.264
7895,107895,699,11,11.2,134.4,103400.0,0.0,1,1,0,0,0.433
7896,107896,738,11,6.5,78.0,37300.0,0.0,1,1,0,0,0.324
7897,107897,701,13,5.9,70.8,16100.0,0.0,1,1,0,0,0.26
7898,107898,816,12,15.5,186.0,125400.0,0.0,2,2,0,0,0.34
7899,107899,765,10,15.5,186.0,230100.0,0.0,2,2,0,0,0.453
7900,107900,651,5,0.4,4.8,30000.0,0.0,3,3,1,0,0.155
7901,107901,707,8,19.9,238.8,99800.0,0.0,2,2,1,1,0.499
7902,107902,709,3,6.5,78.0,87200.0,0.0,1,1,0,0,0.237
7903,107903,704,12,13.2,158.4,206700.0,0.0,2,2,0,0,0.342
7904,107904,692,3,19.6,235.2,92400.0,0.0,2,2,0,0,0.358
7905,107905,672,6,6.3,75.6,38500.0,0.0,1,1,0,0,0.332
7906,107906,714,8,14.6,175.2,122400.0,0.0,1,1,0,0,0.297
7907,107907,757,8,7.4,88.8,93900.0,0.0,0,0,0,0,0.305
7908,107908,741,9,11.9,142.8,41400.0,0.0,3,3,0,0,0.299
7909,107909,771,11,13.0,156.0,122100.0,0.0,0,0,0,0,0.465
7910,107910,773,17,5.5,66.0,264600.0,0.0,2,2,0,0,0.389
7911,107911,744,7,13.0,156.0,53600.0,0.0,0,0,0,0,0.369
7912,107912,802,16,10.6,127.2,188400.0,0.0,6,6,0,0,0.49
7913,107913,781,12,9.0,108.0,65000.0,0.0,0,0,0,0,0.433
7914,107914,700,12,7.9,94.8,88600.0,0.0,8,8,0,0,0.407
7915,107915,739,8,12.0,144.0,91000.0,0.0,2,2,0,0,0.314
7916,107916,730,10,6.5,78.0,60100.0,0.0,2,2,0,0,0.244
7917,107917,792,13,8.9,106.8,154100.0,0.0,1,1,0,0,0.406
7918,107918,695,9,8.5,102.0,50500.0,0.0,1,1,0,0,0.364
7919,107919,682,0,8.0,96.0,103200.0,0.0,2,2,0,0,0.108
7920,107920,670,17,10.0,120.0,53000.0,0.0,3,3,0,0,0.377
7921,107921,704,18,7.7,92.4,37800.0,0.0,4,4,0,0,0.367
7922,107922,731,9,10.0,120.0,87200.0,0.0,0,0,0,0,0.347
7923,107923,712,8,0.0,0.0,68600.0,0.0,3,3,0,0,0.239
7924,107924,750,8,8.2,98.4,44800.0,0.0,2,2,0,0,0.229
7925,107925,721,8,12.4,148.8,100700.0,0.0,2,2,0,0,0.353
7926,107926,772,11,2.6,31.2,98700.0,0.0,2,2,0,0,0.342
7927,107927,784,10,12.5,150.0,198600.0,0.0,1,1,0,0,0.25
7928,107928,708,26,2.9,34.8,286300.0,0.0,2,2,0,0,0.357
7929,107929,662,8,3.0,36.0,24100.0,,0,0,0,0,0.323
7930,107930,667,6,4.0,48.0,16400.0,0.0,3,3,0,0,0.238
7931,107931,711,7,12.8,153.6,55300.0,0.0,1,1,0,0,0.358
7932,107932,701,9,9.0,108.0,25600.0,0.0,4,4,0,0,0.395
7933,107933,682,3,10.0,120.0,54800.0,0.0,2,2,0,0,0.317
7934,107934,705,5,9.0,108.0,159400.0,0.0,1,1,0,0,0.217
7935,107935,777,10,11.0,132.0,89600.0,0.0,1,1,0,0,0.298
7936,107936,742,7,17.9,214.8,123600.0,0.0,1,1,0,0,0.347
7937,107937,757,13,11.3,135.6,111400.0,0.0,1,1,0,0,0.462
7938,107938,793,14,12.9,154.8,85200.0,0.0,0,0,0,0,0.352
7939,107939,712,10,1.6,19.2,57300.0,0.0,1,1,0,0,0.15
7940,107940,696,13,3.7,44.4,60800.0,0.0,2,2,0,0,0.376
7941,107941,673,12,9.0,108.0,51000.0,0.0,0,0,0,0,0.386
7942,107942,679,18,4.9,58.8,126900.0,0.0,3,3,0,0,0.413
7943,107943,718,9,7.2,86.4,103500.0,0.0,2,2,0,0,0.214
7944,107944,783,5,19.3,231.6,193900.0,0.0,1,1,0,0,0.265
7945,107945,736,9,2.2,26.4,48800.0,0.0,3,3,0,0,0.24
7946,107946,737,10,13.0,156.0,46900.0,1.0,1,1,0,0,0.386
7947,107947,764,17,0.4,4.8,62400.0,0.0,0,0,0,0,0.286
7948,107948,797,4,4.5,54.0,248300.0,0.0,0,0,0,0,0.258
7949,107949,713,4,11.0,132.0,128300.0,0.0,1,1,0,0,0.288
7950,107950,668,8,8.0,96.0,133100.0,0.0,0,0,0,0,0.239
7951,107951,701,12,7.0,84.0,82000.0,0.0,1,1,0,0,0.399
7952,107952,694,7,9.2,110.4,65400.0,0.0,2,2,0,0,0.239
7953,107953,731,17,8.6,103.2,80000.0,0.0,1,1,0,0,0.413
7954,107954,774,8,6.6,79.2,163400.0,0.0,3,3,0,0,0.225
7955,107955,814,20,10.2,122.4,190000.0,0.0,1,1,1,0,0.519
7956,107956,734,14,3.0,36.0,49600.0,0.0,1,1,0,0,0.225
7957,107957,744,8,6.0,72.0,40000.0,0.0,0,0,1,0,0.287
7958,107958,712,18,3.0,36.0,93100.0,0.0,1,1,0,0,0.258
7959,107959,698,21,6.4,76.8,24900.0,,1,1,0,0,0.409
7960,107960,783,10,11.7,140.4,321500.0,0.0,2,2,1,0,0.395
7961,107961,772,12,2.2,26.4,160600.0,0.0,1,1,0,0,0.198
7962,107962,752,10,19.1,229.2,48400.0,0.0,2,2,0,0,0.351
7963,107963,689,4,6.0,72.0,29500.0,0.0,1,1,0,0,0.265
7964,107964,735,7,6.7,80.4,70600.0,0.0,0,0,0,0,0.25
7965,107965,723,11,9.7,116.4,33000.0,0.0,1,1,0,0,0.278
7966,107966,677,11,3.2,38.4,97700.0,0.0,4,4,1,0,0.352
7967,107967,724,8,17.7,212.4,99900.0,0.0,2,2,0,0,0.392
7968,107968,673,6,6.2,74.4,79100.0,0.0,3,3,0,0,0.295
7969,107969,725,9,3.3,39.6,42600.0,0.0,1,1,0,0,0.239
7970,107970,694,11,13.0,156.0,89600.0,0.0,3,3,0,0,0.425
7971,107971,740,16,12.5,150.0,106400.0,0.0,3,3,0,0,0.451
7972,107972,697,7,9.0,108.0,36300.0,0.0,0,0,0,0,0.206
7973,107973,691,14,5.0,60.0,31400.0,0.0,2,2,0,0,0.388
7974,107974,774,7,8.5,102.0,118100.0,0.0,1,1,0,1,0.356
7975,107975,697,7,5.0,60.0,151000.0,0.0,1,1,1,0,0.314
7976,107976,712,8,0.3,3.6,82600.0,0.0,1,1,0,0,0.15
7977,107977,677,11,4.2,50.4,76300.0,0.0,1,1,0,0,0.367
7978,107978,707,4,6.3,75.6,22700.0,0.0,1,1,0,0,0.255
7979,107979,736,4,9.9,118.8,45800.0,1.0,1,1,0,1,0.309
7980,107980,787,10,13.3,159.6,263700.0,0.0,4,4,0,0,0.418
7981,107981,725,12,15.3,183.6,253200.0,0.0,0,0,0,0,0.308
7982,107982,750,12,12.0,144.0,32000.0,0.0,3,3,0,0,0.369
7983,107983,684,3,1.5,18.0,62000.0,0.0,1,1,1,0,0.226
7984,107984,757,10,14.6,175.2,98000.0,0.0,2,2,0,0,0.454
7985,107985,669,12,5.0,60.0,63300.0,0.0,1,1,0,0,0.259
7986,107986,689,9,8.2,98.4,98300.0,0.0,1,1,0,0,0.364
7987,107987,699,13,4.6,55.2,22100.0,0.0,0,0,0,0,0.353
7988,107988,723,7,12.1,145.2,45300.0,0.0,4,4,0,0,0.326
7989,107989,712,17,17.8,213.6,186400.0,1.0,2,2,0,0,0.454
7990,107990,692,9,16.0,192.0,59300.0,0.0,2,2,0,0,0.383
7991,107991,737,10,8.6,103.2,115000.0,0.0,4,4,0,0,0.408
7992,107992,742,8,8.9,106.8,65200.0,0.0,1,1,0,0,0.227
7993,107993,683,15,7.3,87.6,58600.0,0.0,1,1,0,0,0.422
7994,107994,739,7,6.2,74.4,79800.0,0.0,4,4,0,0,0.241
7995,107995,745,12,15.0,180.0,205800.0,0.0,0,0,0,0,0.47
7996,107996,669,11,8.8,105.6,34200.0,0.0,2,2,0,0,0.397
7997,107997,719,6,6.7,80.4,176500.0,0.0,1,1,0,0,0.291
7998,107998,750,16,7.0,84.0,209700.0,0.0,2,2,0,0,0.458
7999,107999,745,1,9.8,117.6,78400.0,0.0,1,1,0,0,0.22
8000,108000,740,11,9.6,115.2,19600.0,0.0,2,2,0,0,0.382
8001,108001,765,8,10.9,130.8,88200.0,0.0,2,2,0,0,0.351
8002,108002,696,9,17.7,212.4,104800.0,0.0,1,1,0,0,0.478
8003,108003,714,7,4.8,57.6,160900.0,0.0,8,8,0,0,0.156
8004,108004,674,9,10.0,120.0,78700.0,0.0,4,4,0,0,0.305
8005,108005,782,9,17.0,204.0,227100.0,0.0,2,2,0,0,0.303
8006,108006,702,23,10.8,129.6,42600.0,0.0,2,2,0,0,0.595
8007,108007,700,20,2.1,25.2,43600.0,0.0,4,4,1,0,0.334
8008,108008,654,9,0.3,3.6,101900.0,0.0,0,0,0,0,0.174
8009,108009,706,5,4.4,52.8,43500.0,0.0,2,2,0,0,0.158
8010,108010,813,1,6.0,72.0,247100.0,0.0,0,0,0,0,0.182
8011,108011,695,14,11.2,134.4,61900.0,0.0,5,5,0,0,0.479
8012,108012,718,7,12.5,150.0,74000.0,0.0,1,1,0,0,0.255
8013,108013,638,10,11.2,134.4,55400.0,0.0,0,0,0,0,0.286
8014,108014,638,15,12.4,148.8,25000.0,0.0,0,0,0,0,0.406
8015,108015,742,10,5.1,61.2,64600.0,0.0,0,0,0,0,0.204
8016,108016,691,8,12.8,153.6,49000.0,0.0,2,2,0,0,0.31
8017,108017,714,11,10.2,122.4,51700.0,0.0,1,1,0,0,0.299
8018,108018,801,10,10.9,130.8,220300.0,0.0,0,0,0,0,0.245
8019,108019,717,15,5.4,64.8,201900.0,0.0,1,1,0,0,0.262
8020,108020,692,8,14.6,175.2,170600.0,0.0,1,1,0,1,0.323
8021,108021,729,4,4.2,50.4,60600.0,0.0,1,1,0,0,0.246
8022,108022,641,12,8.5,102.0,61100.0,0.0,1,1,0,0,0.406
8023,108023,708,6,2.3,27.6,137500.0,0.0,1,1,0,0,0.273
8024,108024,735,6,13.7,164.4,55600.0,0.0,0,0,0,0,0.353
8025,108025,701,11,3.0,36.0,19400.0,0.0,0,0,0,0,0.213
8026,108026,740,13,17.4,208.8,147700.0,0.0,1,1,0,0,0.445
8027,108027,713,5,11.1,133.2,82000.0,0.0,2,2,0,0,0.34
8028,108028,749,15,10.2,122.4,47200.0,0.0,2,2,0,0,0.332
8029,108029,685,14,9.2,110.4,131200.0,0.0,0,0,0,0,0.285
8030,108030,798,11,16.4,196.8,134300.0,0.0,0,0,1,0,0.491
8031,108031,706,12,12.1,145.2,46800.0,1.0,1,1,0,0,0.44
8032,108032,619,0,3.0,36.0,50500.0,0.0,2,2,0,0,0.054
8033,108033,779,9,3.7,44.4,33100.0,0.0,2,2,0,0,0.261
8034,108034,692,7,12.6,151.2,76500.0,0.0,2,2,0,0,0.278
8035,108035,824,8,2.0,24.0,199900.0,0.0,0,0,0,0,0.218
8036,108036,717,17,5.6,67.2,36300.0,1.0,1,1,0,0,0.274
8037,108037,775,13,13.5,162.0,36000.0,0.0,3,3,0,0,0.325
8038,108038,706,14,9.0,108.0,114000.0,0.0,1,1,0,0,0.463
8039,108039,741,3,9.0,108.0,95800.0,0.0,4,4,0,0,0.224
8040,108040,792,11,13.7,164.4,67100.0,0.0,1,1,0,0,0.3
8041,108041,708,12,11.9,142.8,71900.0,0.0,4,4,0,0,0.437
8042,108042,737,11,11.6,139.2,81200.0,0.0,0,0,0,0,0.367
8043,108043,675,13,5.3,63.6,49800.0,0.0,2,2,0,0,0.31
8044,108044,836,5,0.7,8.4,204000.0,0.0,3,3,0,1,0.123
8045,108045,718,9,13.4,160.8,117400.0,0.0,2,2,0,0,0.333
8046,108046,716,12,8.2,98.4,318700.0,0.0,2,2,0,0,0.331
8047,108047,615,7,1.0,12.0,43200.0,0.0,1,1,0,0,0.214
8048,108048,793,16,4.0,48.0,318200.0,0.0,2,2,0,0,0.379
8049,108049,734,6,16.7,200.4,110900.0,0.0,1,1,0,0,0.418
8050,108050,680,3,3.0,36.0,31700.0,,1,1,0,0,0.116
8051,108051,614,13,7.7,92.4,62500.0,0.0,2,2,0,0,0.263
8052,108052,688,4,2.8,33.6,18700.0,0.0,0,0,0,0,0.186
8053,108053,682,4,4.4,52.8,83400.0,0.0,2,2,0,0,0.244
8054,108054,672,7,12.8,153.6,82300.0,0.0,2,2,0,0,0.361
8055,108055,786,14,11.7,140.4,34200.0,0.0,0,0,0,0,0.312
8056,108056,610,3,5.3,63.6,68900.0,0.0,0,0,0,0,0.095
8057,108057,763,5,9.3,111.6,146500.0,0.0,2,2,0,0,0.235
8058,108058,731,0,5.6,67.2,47100.0,0.0,1,1,0,0,0.218
8059,108059,762,5,15.0,180.0,476500.0,0.0,3,3,0,0,0.368
8060,108060,652,15,11.5,138.0,73300.0,0.0,0,0,0,0,0.46
8061,108061,731,9,17.0,204.0,78400.0,0.0,0,0,0,0,0.415
8062,108062,680,3,4.2,50.4,34800.0,0.0,0,0,0,0,0.205
8063,108063,639,17,10.7,128.4,41400.0,0.0,2,2,0,0,0.439
8064,108064,797,10,9.4,112.8,151600.0,0.0,3,3,0,0,0.28
8065,108065,660,9,6.1,73.2,79900.0,0.0,2,2,0,0,0.179
8066,108066,658,8,9.8,117.6,53100.0,0.0,3,3,0,0,0.199
8067,108067,780,12,11.9,142.8,138100.0,0.0,0,0,0,0,0.367
8068,108068,719,11,16.0,192.0,68500.0,0.0,2,2,0,0,0.469
8069,108069,782,9,2.9,34.8,28300.0,0.0,2,2,0,0,0.286
8070,108070,766,6,8.6,103.2,89400.0,0.0,1,1,0,0,0.196
8071,108071,677,6,9.0,108.0,111600.0,0.0,1,1,0,0,0.27
8072,108072,807,0,1.4,16.8,113500.0,0.0,1,1,0,0,0.096
8073,108073,693,8,3.8,45.6,93700.0,0.0,1,1,0,0,0.18
8074,108074,714,10,11.8,141.6,47400.0,0.0,2,2,1,0,0.326
8075,108075,703,1,7.4,88.8,91400.0,0.0,2,2,0,0,0.13
8076,108076,735,10,11.0,132.0,59800.0,0.0,0,0,0,0,0.428
8077,108077,734,9,10.8,129.6,62800.0,0.0,0,0,0,0,0.352
8078,108078,673,4,11.9,142.8,43100.0,0.0,0,0,0,0,0.251
8079,108079,706,7,12.7,152.4,17800.0,0.0,4,4,0,0,0.353
8080,108080,717,11,12.0,144.0,56300.0,0.0,1,1,0,0,0.374
8081,108081,784,6,13.9,166.8,129000.0,0.0,1,1,0,0,0.366
8082,108082,730,10,8.2,98.4,49200.0,0.0,0,0,0,0,0.388
8083,108083,758,11,11.0,132.0,74000.0,0.0,4,4,0,0,0.398
8084,108084,692,10,7.7,92.4,39800.0,0.0,1,1,0,0,0.375
8085,108085,691,11,11.0,132.0,26500.0,0.0,4,4,0,0,0.342
8086,108086,718,4,9.7,116.4,96000.0,0.0,2,2,0,0,0.192
8087,108087,752,11,1.7,20.4,77400.0,0.0,0,0,0,0,0.326
8088,108088,746,22,12.9,154.8,60100.0,0.0,5,5,0,0,0.582
8089,108089,781,17,9.5,114.0,48000.0,0.0,3,3,0,0,0.501
8090,108090,697,3,2.0,24.0,50700.0,0.0,2,2,0,0,0.238
8091,108091,697,26,7.1,85.2,93100.0,0.0,1,1,0,0,0.56
8092,108092,757,6,7.7,92.4,131600.0,0.0,1,1,0,0,0.329
8093,108093,785,4,2.2,26.4,138900.0,0.0,1,1,0,0,0.252
8094,108094,673,3,3.0,36.0,28000.0,0.0,2,2,0,0,0.124
8095,108095,694,11,13.5,162.0,136100.0,0.0,3,3,0,0,0.315
8096,108096,691,3,15.6,187.2,75900.0,0.0,1,1,0,0,0.262
8097,108097,674,6,9.1,109.2,179000.0,0.0,2,2,0,0,0.356
8098,108098,755,15,5.3,63.6,44800.0,0.0,1,1,0,0,0.398
8099,108099,777,13,8.2,98.4,190500.0,0.0,3,3,0,0,0.38
8100,108100,740,13,8.6,103.2,105200.0,0.0,3,3,0,0,0.408
8101,108101,648,24,7.5,90.0,25800.0,0.0,1,1,0,0,0.5
8102,108102,680,13,6.0,72.0,51500.0,0.0,2,2,0,0,0.392
8103,108103,762,10,1.8,21.6,415500.0,0.0,3,3,0,0,0.338
8104,108104,698,4,15.6,187.2,22300.0,0.0,5,5,0,0,0.236
8105,108105,737,12,0.4,4.8,34200.0,0.0,3,3,0,0,0.247
8106,108106,748,13,5.7,68.4,20000.0,0.0,3,3,0,0,0.3
8107,108107,763,9,0.9,10.8,178200.0,0.0,2,2,0,0,0.212
8108,108108,723,7,4.7,56.4,38800.0,0.0,2,2,0,1,0.163
8109,108109,696,5,9.5,114.0,25100.0,0.0,1,1,0,0,0.222
8110,108110,697,4,9.1,109.2,94600.0,0.0,1,1,0,0,0.282
8111,108111,713,5,8.0,96.0,75600.0,0.0,1,1,0,0,0.161
8112,108112,687,14,3.0,36.0,28800.0,0.0,7,7,0,0,0.24
8113,108113,621,9,13.0,156.0,11600.0,0.0,3,3,0,0,0.428
8114,108114,749,8,17.5,210.0,69400.0,0.0,3,3,0,0,0.348
8115,108115,643,3,8.0,96.0,136300.0,0.0,2,2,0,0,0.25
8116,108116,687,11,6.0,72.0,39200.0,0.0,2,2,0,0,0.375
8117,108117,711,15,12.7,152.4,121300.0,0.0,0,0,0,0,0.451
8118,108118,710,9,2.3,27.6,111400.0,0.0,4,4,0,0,0.199
8119,108119,767,13,9.5,114.0,82700.0,0.0,3,3,0,0,0.437
8120,108120,720,13,4.6,55.2,106100.0,0.0,2,2,1,0,0.229
8121,108121,697,14,5.2,62.4,42400.0,0.0,1,1,0,0,0.245
8122,108122,725,11,23.4,280.8,84200.0,0.0,2,2,0,0,0.54
8123,108123,841,17,10.5,126.0,172000.0,0.0,3,3,0,0,0.396
8124,108124,709,11,12.1,145.2,60700.0,0.0,2,2,0,1,0.457
8125,108125,744,11,10.4,124.8,28700.0,0.0,1,1,0,0,0.332
8126,108126,598,13,4.0,48.0,30700.0,0.0,0,0,0,1,0.33
8127,108127,774,4,20.5,246.0,155100.0,0.0,1,1,1,0,0.276
8128,108128,729,19,15.1,181.2,159300.0,0.0,2,2,0,0,0.544
8129,108129,660,4,14.9,178.8,113500.0,0.0,1,1,0,0,0.312
8130,108130,756,15,20.0,240.0,172600.0,0.0,1,1,0,0,0.441
8131,108131,618,13,12.3,147.6,12000.0,0.0,2,2,0,1,0.438
8132,108132,672,9,12.3,147.6,66400.0,0.0,1,1,0,0,0.312
8133,108133,713,5,1.0,12.0,43200.0,0.0,1,1,1,0,0.224
8134,108134,726,23,19.9,238.8,108700.0,0.0,0,0,0,0,0.592
8135,108135,788,7,11.3,135.6,111700.0,0.0,0,0,0,0,0.213
8136,108136,725,13,5.8,69.6,41200.0,0.0,1,1,0,0,0.303
8137,108137,715,6,8.3,99.6,108400.0,0.0,1,1,0,0,0.257
8138,108138,804,17,4.1,49.2,62100.0,0.0,1,1,0,0,0.363
8139,108139,804,5,15.6,187.2,57900.0,0.0,0,0,0,0,0.241
8140,108140,721,14,9.8,117.6,62300.0,0.0,2,2,0,0,0.349
8141,108141,730,5,19.0,228.0,74600.0,0.0,1,1,0,0,0.436
8142,108142,716,11,3.0,36.0,62500.0,0.0,4,4,0,0,0.278
8143,108143,638,11,10.1,121.2,41400.0,0.0,2,2,0,0,0.39
8144,108144,675,6,4.9,58.8,91300.0,0.0,1,1,0,0,0.169
8145,108145,751,14,14.0,168.0,120900.0,0.0,1,1,0,0,0.472
8146,108146,758,14,4.4,52.8,68300.0,0.0,2,2,0,0,0.398
8147,108147,764,19,2.3,27.6,81600.0,0.0,2,2,0,0,0.296
8148,108148,727,13,5.2,62.4,28900.0,0.0,2,2,0,0,0.345
8149,108149,634,8,18.2,218.4,47100.0,0.0,1,1,0,0,0.361
8150,108150,681,12,12.9,154.8,65300.0,0.0,1,1,0,0,0.313
8151,108151,720,15,12.9,154.8,23900.0,0.0,1,1,0,0,0.426
8152,108152,680,6,2.9,34.8,105300.0,,2,2,0,0,0.272
8153,108153,698,2,7.8,93.6,112400.0,0.0,1,1,0,0,0.112
8154,108154,722,8,11.2,134.4,89900.0,0.0,0,0,0,0,0.23
8155,108155,626,2,1.0,12.0,49600.0,0.0,2,2,0,1,0.109
8156,108156,797,3,1.1,13.2,138700.0,0.0,1,1,0,0,0.058
8157,108157,724,0,3.0,36.0,50500.0,0.0,0,0,0,0,0.111
8158,108158,702,2,0.5,6.0,89500.0,0.0,1,1,0,0,0.202
8159,108159,726,13,17.8,213.6,53600.0,0.0,2,2,0,0,0.399
8160,108160,717,14,7.0,84.0,17900.0,0.0,1,1,0,0,0.413
8161,108161,733,19,12.6,151.2,47300.0,0.0,0,0,0,0,0.498
8162,108162,779,13,17.4,208.8,150100.0,0.0,3,3,0,0,0.519
8163,108163,644,4,13.0,156.0,48900.0,0.0,2,2,0,0,0.187
8164,108164,744,8,9.4,112.8,40000.0,0.0,1,1,0,0,0.274
8165,108165,847,21,12.0,144.0,446900.0,0.0,2,2,1,0,0.539
8166,108166,739,10,8.0,96.0,37000.0,0.0,1,1,0,1,0.381
8167,108167,679,12,5.1,61.2,117600.0,0.0,1,1,0,0,0.266
8168,108168,778,17,23.9,286.8,57200.0,0.0,1,1,0,0,0.469
8169,108169,753,6,14.0,168.0,89500.0,0.0,0,0,0,0,0.309
8170,108170,627,4,7.1,85.2,21400.0,0.0,2,2,0,0,0.319
8171,108171,681,6,10.0,120.0,62400.0,0.0,1,1,1,0,0.334
8172,108172,666,7,6.4,76.8,73000.0,0.0,2,2,0,0,0.328
8173,108173,678,5,3.1,37.2,51300.0,0.0,1,1,0,0,0.14
8174,108174,704,10,5.8,69.6,183800.0,0.0,1,1,0,0,0.362
8175,108175,617,3,4.0,48.0,13100.0,0.0,3,3,0,0,0.188
8176,108176,763,9,6.1,73.2,36700.0,0.0,4,4,0,0,0.177
8177,108177,745,5,20.0,240.0,261100.0,0.0,1,1,0,0,0.373
8178,108178,790,10,16.1,193.2,93800.0,0.0,0,0,0,0,0.353
8179,108179,741,12,4.0,48.0,22600.0,0.0,4,4,0,0,0.341
8180,108180,669,16,4.7,56.4,14100.0,0.0,0,0,0,0,0.378
8181,108181,728,16,13.0,156.0,59800.0,0.0,3,3,0,0,0.479
8182,108182,675,15,14.0,168.0,55200.0,0.0,4,4,0,0,0.496
8183,108183,719,11,7.2,86.4,158000.0,0.0,1,1,0,0,0.222
8184,108184,636,0,7.0,84.0,32100.0,0.0,1,1,0,0,0.11
