cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
109214,58,20000,5.5,Full Time,High School,Married,3
109215,32,77500,3.3,Self Employed,Advanced,Married,4
109216,43,66000,17.1,Full Time,Advanced,Married,2
109217,23,20000,2.5,Part Time,Graduate,Single,0
109218,54,55600,7.4,Full Time,Graduate,Married,0
109219,32,42500,5.4,Part Time,Graduate,Married,3
109220,58,25000,0.6,Part Time,Bachelor,Married,3
109221,59,49300,4.7,Full Time,Bachelor,Single,1
109222,42,48400,9.8,Full Time,Advanced,Married,0
109223,44,74200,4.7,Full Time,Graduate,Married,0
109224,40,50700,4.0,Self Employed,Some College,Married,1
109225,33,70800,2.9,Full Time,Bachelor,Married,3
109226,34,40000,0.8,Full Time,Graduate,Married,2
109227,36,49100,2.1,Full Time,Bachelor,Married,1
109228,45,89200,12.6,Full Time,Bachelor,Married,0
109229,46,58200,6.2,Full Time,Advanced,Divorced,2
109230,27,31900,0.6,Full Time,Some College,Single,3
109231,34,41700,5.8,Part Time,Graduate,Married,2
109232,52,20000,,Full Time,Bachelor,Married,1
109233,44,54000,,Contractor,Bachelor,Married,3
109234,32,37600,8.6,Full Time,High School,Married,2
109235,47,51400,6.0,Self Employed,High School,Single,1
109236,37,42100,7.4,Full Time,Some College,Single,0
109237,32,68300,6.3,Full Time,Advanced,Married,5
109238,48,52500,10.3,Full Time,Bachelor,Single,0
109239,33,86200,4.4,Full Time,Bachelor,Single,0
109240,66,32100,4.7,Part Time,Some College,Single,2
109241,66,20000,13.8,Self Employed,High School,Married,2
109242,31,20000,5.7,Full Time,Bachelor,Married,4
109243,32,51000,8.2,Self Employed,Graduate,Single,0
109244,43,61700,6.5,Full Time,Some College,Divorced,0
109245,51,46000,5.6,Full Time,Bachelor,Single,1
109246,68,20000,7.4,Full Time,High School,Married,0
109247,31,45100,7.8,Full Time,Bachelor,Married,1
109248,42,26800,2.4,Full Time,High School,Married,0
109249,28,44500,8.3,Full Time,Bachelor,Single,0
109250,39,50500,7.2,Full Time,Graduate,Single,1
109251,30,38800,2.6,Full Time,Some College,Married,1
109252,36,77900,1.1,Full Time,Some College,Married,0
109253,49,68600,4.4,Self Employed,Bachelor,Married,1
109254,22,30700,3.8,Full Time,Some College,Single,0
109255,28,33600,10.3,Contractor,Some College,Married,2
109256,60,64800,4.8,Full Time,Graduate,Married,3
109257,47,44700,,Full Time,Bachelor,Single,0
109258,24,20000,6.3,Full Time,High School,Single,1
109259,23,36500,5.3,Full Time,Bachelor,Single,2
109260,44,46100,3.2,Full Time,Bachelor,Divorced,0
109261,52,20000,5.9,Part Time,Some College,Married,1
109262,24,25800,6.4,Full Time,High School,Single,0
109263,49,33200,7.6,Full Time,Some College,Married,4
109264,61,22200,0.7,Full Time,Bachelor,Single,3
109265,58,53100,5.7,Full Time,High School,Married,2
109266,42,20000,10.0,Full Time,High School,Single,0
109267,25,47000,2.6,Full Time,Some College,Single,0
109268,58,89100,2.0,Full Time,Bachelor,Divorced,0
109269,54,112500,5.4,Part Time,Advanced,Married,1
109270,41,79900,2.8,Full Time,Advanced,Married,3
109271,54,104300,4.6,Full Time,Graduate,Married,0
109272,37,20000,6.5,Full Time,High School,Married,3
109273,39,40200,5.7,Full Time,Bachelor,Single,3
109274,49,43600,3.4,Full Time,Bachelor,Single,1
109275,55,22000,12.7,Self Employed,Bachelor,Married,1
109276,51,33300,3.0,Full Time,High School,Divorced,0
109277,42,85300,1.6,Full Time,Graduate,Married,2
109278,34,36800,4.2,Full Time,Bachelor,Single,0
109279,57,54800,4.2,Self Employed,High School,Married,3
109280,42,33100,1.9,Full Time,Bachelor,Married,4
109281,43,80300,5.1,Part Time,Some College,Single,1
109282,40,123400,5.0,Full Time,Graduate,Divorced,1
109283,44,64700,5.8,Full Time,Bachelor,Single,0
109284,51,58000,6.6,Full Time,Advanced,Married,1
109285,27,53900,7.5,Full Time,Graduate,Single,0
109286,31,69100,7.1,Full Time,Some College,Married,1
109287,19,34900,1.5,Full Time,Bachelor,Single,0
109288,32,118400,2.2,Self Employed,Bachelor,Single,0
109289,24,28600,5.0,Full Time,Bachelor,Single,0
109290,39,31400,6.4,Full Time,Some College,Married,1
109291,36,103100,5.1,Self Employed,Bachelor,Married,3
109292,63,20000,8.1,Self Employed,Some College,Divorced,0
109293,66,23300,4.4,Self Employed,Some College,Single,0
109294,42,53500,5.3,Self Employed,High School,Single,0
109295,54,22900,4.6,Full Time,High School,Married,0
109296,44,78000,6.3,Full Time,Advanced,Married,1
109297,41,53800,4.8,Full Time,High School,Married,0
109298,65,84400,7.3,Part Time,Bachelor,Married,1
109299,22,21500,4.7,Full Time,High School,Single,1
109300,31,67800,6.0,Full Time,Bachelor,Married,3
109301,24,20000,5.4,Contractor,Bachelor,Married,2
109302,32,59700,0.9,Full Time,Graduate,Married,2
109303,28,24500,4.2,Full Time,Some College,Married,2
109304,18,24800,0.2,Full Time,Bachelor,Single,3
109305,33,33800,8.8,Full Time,Some College,Married,1
109306,60,25600,4.8,Full Time,Some College,Married,2
109307,44,38600,0.0,Part Time,Some College,Married,3
109308,23,28900,2.6,Full Time,Some College,Single,2
109309,44,24600,2.9,Full Time,High School,Single,0
109310,43,82300,10.3,Part Time,Advanced,Married,2
109311,27,35500,,Self Employed,High School,Married,1
109312,29,49700,5.0,Full Time,Graduate,Married,2
109313,21,20000,3.9,Full Time,Bachelor,Single,0
109314,33,30200,4.5,Full Time,Bachelor,Married,0
109315,48,50300,8.8,Full Time,Bachelor,Single,2
109316,41,110400,5.5,Full Time,Some College,Married,4
109317,44,54800,,Full Time,High School,Single,0
109318,20,20000,2.8,Full Time,High School,Divorced,0
109319,37,43000,3.8,Full Time,Bachelor,Single,4
109320,39,28400,6.8,Self Employed,Some College,Married,1
109321,41,33700,1.1,Full Time,Bachelor,Divorced,0
109322,22,20000,1.8,Full Time,Some College,Single,3
109323,35,52700,9.3,Full Time,Bachelor,Single,1
109324,34,49300,4.6,Full Time,Bachelor,Married,2
109325,39,25400,7.4,Self Employed,Advanced,Single,0
109326,19,20000,1.4,Self Employed,Bachelor,Married,4
109327,23,41800,1.9,Self Employed,Bachelor,Married,1
109328,50,46000,2.9,Full Time,Some College,Divorced,1
109329,36,34800,3.4,Contractor,Graduate,Married,0
109330,43,128200,8.7,Full Time,Bachelor,Married,1
109331,66,28200,3.4,Self Employed,Bachelor,Married,0
109332,25,48400,5.8,Self Employed,Advanced,Married,0
109333,42,21700,,Full Time,High School,Divorced,1
109334,26,37900,2.2,Full Time,Some College,Single,1
109335,61,33900,2.9,Full Time,High School,Married,2
109336,41,34700,10.1,Full Time,Some College,Married,0
109337,33,41900,2.9,Full Time,Bachelor,Married,1
109338,32,72200,3.1,Full Time,Graduate,Married,1
109339,21,20000,3.4,Self Employed,High School,Single,1
109340,36,35500,15.9,Full Time,High School,Single,3
109341,37,38400,7.8,Full Time,Some College,Single,0
109342,41,20000,3.0,Contractor,Bachelor,Single,1
109343,44,39500,9.0,Full Time,High School,Single,0
109344,36,30000,0.0,Full Time,High School,Married,1
109345,37,92700,9.4,Full Time,Graduate,Single,1
109346,38,43000,0.9,Contractor,High School,Married,2
109347,39,23200,6.9,Full Time,Graduate,Married,1
109348,29,38200,7.6,Full Time,Bachelor,Married,1
109349,29,36000,7.5,Full Time,Bachelor,Married,5
109350,52,88800,5.7,Full Time,Advanced,Married,2
109351,42,38900,8.3,Full Time,High School,Married,0
109352,35,64800,1.2,Full Time,Advanced,Married,0
109353,55,20000,0.7,Contractor,High School,Married,2
109354,28,20000,8.6,Full Time,Some College,Married,1
109355,28,46400,6.0,Full Time,Bachelor,Single,1
109356,32,47000,4.8,Full Time,Advanced,Married,0
109357,53,38800,8.2,Full Time,High School,Married,0
109358,43,50200,4.5,Full Time,High School,Married,1
109359,20,20000,2.2,Full Time,High School,Single,0
109360,19,20000,0.5,Full Time,High School,Single,0
109361,52,86700,5.9,Full Time,Graduate,Divorced,1
109362,40,89700,8.7,Full Time,Advanced,Married,0
109363,38,42000,9.0,Full Time,Some College,Single,2
109364,31,48700,7.3,Contractor,Graduate,Married,1
109365,35,75200,0.4,Full Time,Graduate,Married,2
109366,56,29800,1.1,Contractor,High School,Married,1
109367,38,25200,1.8,Self Employed,Graduate,Divorced,2
109368,49,54200,1.7,Full Time,Graduate,Divorced,2
109369,29,54300,6.4,Full Time,High School,Single,0
109370,31,46800,0.9,Part Time,Graduate,Married,3
109371,47,25200,1.1,Full Time,High School,Married,5
109372,36,70300,8.4,Part Time,Graduate,Single,4
109373,43,102900,3.4,Full Time,Advanced,Single,1
109374,37,55300,1.1,Full Time,Some College,Single,1
109375,24,36700,1.4,Full Time,Bachelor,Single,0
109376,29,20000,7.1,Full Time,High School,Married,3
109377,26,59300,8.9,Self Employed,Graduate,Married,2
109378,37,91800,4.7,Self Employed,Advanced,Single,3
109379,34,26400,3.0,Full Time,Some College,Married,2
109380,26,32700,5.9,Full Time,Graduate,Married,2
109381,47,99800,1.2,Full Time,Bachelor,Married,0
109382,37,57600,7.5,Self Employed,Bachelor,Single,0
109383,30,28900,1.3,Part Time,Bachelor,Married,3
109384,36,40100,11.5,Part Time,Some College,Single,0
109385,19,21300,1.7,Full Time,Some College,Divorced,3
109386,34,53500,8.1,Self Employed,Bachelor,Married,2
109387,39,41300,6.0,Full Time,Bachelor,Married,1
109388,55,29600,6.7,Self Employed,Some College,Single,1
109389,40,86600,8.2,Full Time,Bachelor,Married,0
109390,46,42800,2.2,Full Time,Bachelor,Married,1
109391,40,28900,,Self Employed,Some College,Single,0
109392,70,20000,13.1,Full Time,High School,Married,2
109393,54,46000,3.8,Full Time,High School,Divorced,2
109394,25,29600,3.7,Self Employed,Some College,Married,1
109395,41,31400,4.1,Full Time,High School,Divorced,0
109396,35,60200,0.3,Full Time,Bachelor,Married,1
109397,29,28900,8.8,Self Employed,Graduate,Married,0
109398,35,65400,10.8,Part Time,Graduate,Single,1
109399,19,25500,1.4,Full Time,Some College,Single,1
109400,19,30900,1.7,Self Employed,High School,Single,1
109401,50,166600,3.6,Self Employed,Bachelor,Married,2
109402,30,27900,1.5,Full Time,Bachelor,Married,1
109403,39,132900,6.9,Full Time,Graduate,Married,3
109404,30,78100,1.7,Part Time,Advanced,Single,2
109405,46,80200,2.1,Full Time,Bachelor,Single,2
109406,49,40600,1.3,Part Time,Some College,Single,3
109407,38,40400,11.4,Self Employed,Some College,Married,2
109408,45,37600,4.0,Self Employed,High School,Divorced,0
109409,42,70100,4.5,Full Time,Graduate,Married,3
109410,53,88700,3.4,Self Employed,Graduate,Single,1
109411,56,92300,6.2,Full Time,Bachelor,Married,3
109412,45,63400,11.6,Full Time,Advanced,Married,0
109413,30,21900,8.5,Full Time,Some College,Single,1
109414,59,63300,5.9,Self Employed,High School,Single,1
109415,21,20000,3.0,Part Time,Some College,Single,1
109416,44,62700,11.9,Full Time,Some College,Married,2
109417,48,83700,8.1,Full Time,Some College,Married,0
109418,37,53000,5.4,Full Time,Bachelor,Married,0
109419,38,69100,10.4,Full Time,High School,Single,0
109420,27,20000,7.7,Full Time,Bachelor,Married,2
109421,22,20000,2.1,Full Time,High School,Single,0
109422,20,40700,2.3,Full Time,Bachelor,Single,0
109423,21,20000,1.6,Part Time,High School,Single,0
109424,46,35600,3.3,Full Time,Some College,Married,1
109425,19,20000,1.4,Full Time,High School,Single,2
109426,54,21600,5.5,Full Time,Some College,Single,0
109427,46,20000,2.0,Part Time,Bachelor,Married,1
109428,24,24100,6.8,Full Time,Some College,Single,1
109429,23,24500,5.9,Full Time,Some College,Single,1
109430,52,27300,15.9,Full Time,Some College,Married,1
109431,58,24700,3.6,Full Time,Bachelor,Married,0
109432,63,20000,4.1,Full Time,High School,Single,3
109433,43,34800,10.0,Full Time,High School,Married,1
109434,44,23300,5.5,Full Time,High School,Married,1
109435,34,96000,4.3,Part Time,Graduate,Married,1
109436,38,87800,3.4,Self Employed,Some College,Single,0
109437,50,75700,8.4,Self Employed,Graduate,Married,1
109438,27,37900,0.2,Full Time,Some College,Single,1
109439,20,29000,2.3,Full Time,High School,Single,0
109440,50,22400,6.2,Full Time,High School,Single,0
109441,46,31200,8.6,Contractor,Graduate,Married,0
109442,29,102300,6.8,Contractor,Graduate,Married,2
109443,30,33900,10.1,Full Time,High School,Single,0
109444,46,69100,11.8,Full Time,High School,Married,3
109445,22,20000,2.0,Self Employed,Bachelor,Single,0
109446,36,103000,9.4,Full Time,Bachelor,Married,3
109447,24,36800,5.5,Contractor,Some College,Single,2
109448,26,63600,4.5,Full Time,Bachelor,Married,1
109449,36,81400,1.8,Full Time,Graduate,Married,1
109450,48,34500,9.6,Full Time,Some College,Married,2
109451,44,61500,0.9,Contractor,Some College,Married,2
109452,22,26000,4.6,Part Time,Graduate,Single,1
109453,49,55500,1.8,Self Employed,Bachelor,Married,2
109454,40,72900,0.6,Full Time,Bachelor,Married,1
109455,54,148600,0.7,Full Time,Graduate,Married,1
109456,43,56700,7.3,Full Time,High School,Divorced,2
109457,47,28000,4.0,Full Time,Bachelor,Married,1
109458,28,50300,6.1,Full Time,Bachelor,Married,1
109459,31,52300,7.6,Self Employed,Advanced,Single,0
109460,40,42100,7.3,Self Employed,Some College,Married,2
109461,40,51300,7.4,Full Time,Bachelor,Married,3
109462,35,47900,5.1,Full Time,Bachelor,Married,0
109463,26,43900,0.3,Self Employed,High School,Married,2
109464,50,55100,8.3,Full Time,Graduate,Married,3
109465,25,37700,7.0,Contractor,Some College,Single,1
109466,24,20300,,Full Time,Bachelor,Married,1
109467,41,46400,3.7,Self Employed,Bachelor,Married,1
109468,33,43400,1.3,Self Employed,Bachelor,Married,5
109469,44,20000,3.4,Self Employed,Some College,Married,3
109470,40,57600,9.5,Self Employed,Graduate,Single,1
109471,55,27400,15.5,Full Time,High School,Married,2
109472,44,92300,3.5,Full Time,Graduate,Married,2
109473,50,38000,8.3,Self Employed,Bachelor,Married,2
109474,28,38200,1.3,Full Time,High School,Single,1
109475,41,39100,4.0,Full Time,High School,Single,2
109476,46,68000,5.6,Contractor,Bachelor,Single,0
109477,31,42800,4.0,Full Time,High School,Single,0
109478,30,109300,5.6,Full Time,High School,Married,3
109479,49,133000,5.3,Full Time,Graduate,Single,1
109480,25,20000,4.6,Full Time,High School,Single,0
109481,33,27300,3.5,Full Time,Some College,Married,0
109482,22,20000,,Full Time,Bachelor,Single,1
109483,32,20000,8.0,Self Employed,High School,Single,0
109484,60,27000,4.9,Full Time,Some College,Single,0
109485,43,59400,6.8,Part Time,Bachelor,Divorced,0
109486,26,36400,0.7,Full Time,Graduate,Married,1
109487,26,20000,8.3,Full Time,High School,Married,2
109488,30,20300,10.3,Full Time,High School,Married,0
109489,21,20000,1.0,Full Time,Some College,Single,3
109490,39,46400,1.1,Self Employed,Some College,Married,1
109491,30,20000,4.6,Full Time,High School,Single,3
109492,44,115900,1.6,Self Employed,Some College,Divorced,3
109493,19,20000,1.4,Full Time,Bachelor,Single,0
109494,41,51800,1.1,Full Time,Bachelor,Married,1
109495,37,59200,,Full Time,Bachelor,Married,1
109496,26,20300,3.1,Full Time,Bachelor,Married,2
109497,48,47300,2.7,Full Time,Bachelor,Single,2
109498,34,39600,6.5,Full Time,Some College,Married,0
109499,44,141900,4.3,Full Time,Bachelor,Married,2
109500,45,204200,2.1,Full Time,Bachelor,Single,0
109501,52,98000,3.9,Full Time,Bachelor,Married,1
109502,56,30400,11.9,Full Time,Bachelor,Married,1
109503,46,57000,10.1,Full Time,Bachelor,Married,0
109504,52,23900,9.5,Self Employed,High School,Married,3
109505,44,45800,3.9,Self Employed,Some College,Married,1
109506,46,81300,7.5,Full Time,Advanced,Married,2
109507,49,97900,5.1,Full Time,Graduate,Divorced,0
109508,27,48200,,Full Time,High School,Married,4
109509,35,68100,4.3,Part Time,Advanced,Married,1
109510,31,34300,2.0,Full Time,High School,Married,1
109511,41,37800,14.6,Part Time,High School,Married,3
109512,27,47300,4.3,Full Time,Bachelor,Single,1
109513,39,107100,4.9,Full Time,Graduate,Single,1
109514,34,20000,6.9,Self Employed,Bachelor,Married,0
109515,22,20000,3.6,Full Time,Graduate,Single,0
109516,27,26900,3.7,Full Time,Bachelor,Single,0
109517,43,55100,12.9,Part Time,Some College,Married,1
109518,52,58000,4.2,Self Employed,Bachelor,Divorced,1
109519,41,44500,3.0,Full Time,High School,Single,0
109520,64,28300,6.8,Self Employed,High School,Married,1
109521,48,45800,6.4,Full Time,Some College,Married,0
109522,62,31900,6.1,Contractor,Graduate,Divorced,0
109523,39,29100,2.5,Part Time,High School,Married,3
109524,53,31200,11.0,Full Time,High School,Divorced,1
109525,34,43100,2.6,Part Time,Some College,Single,2
109526,22,20100,2.4,Full Time,Some College,Single,1
109527,51,33700,2.4,Full Time,Graduate,Married,1
109528,64,20000,2.0,Full Time,High School,Single,1
109529,57,34200,6.4,Part Time,High School,Single,2
109530,41,32600,3.5,Full Time,Some College,Married,3
109531,29,54900,6.9,Full Time,Some College,Single,0
109532,55,44800,7.3,Full Time,Graduate,Married,0
109533,42,63500,6.6,Full Time,Graduate,Married,1
109534,46,52800,15.9,Full Time,Bachelor,Single,2
109535,52,21700,9.3,Full Time,High School,Divorced,2
109536,38,24200,2.6,Full Time,High School,Married,5
109537,28,24700,6.1,Contractor,High School,Single,0
109538,25,28900,6.3,Self Employed,High School,Single,0
109539,44,34500,1.8,Full Time,High School,Married,0
109540,22,30100,4.0,Self Employed,Bachelor,Married,4
109541,49,24200,1.1,Full Time,Advanced,Divorced,1
109542,48,67800,3.6,Full Time,Bachelor,Married,2
109543,43,59400,3.2,Full Time,Bachelor,Married,2
109544,52,55000,2.7,Full Time,Graduate,Married,1
109545,35,49800,9.0,Full Time,Bachelor,Single,1
109546,40,26500,0.4,Full Time,High School,Single,2
109547,30,87500,3.8,Self Employed,Bachelor,Single,0
109548,53,47300,0.3,Full Time,Bachelor,Divorced,1
109549,25,55800,0.1,Full Time,Bachelor,Married,1
109550,22,20000,3.7,Full Time,Bachelor,Married,4
109551,24,64000,5.6,Self Employed,Bachelor,Single,1
109552,37,34500,4.8,Full Time,High School,Single,1
109553,54,27400,7.7,Part Time,High School,Married,4
109554,36,20000,6.9,Part Time,Some College,Single,0
109555,39,83400,3.3,Full Time,Some College,Single,1
109556,64,29900,9.2,Full Time,Graduate,Single,2
109557,35,69800,10.6,Self Employed,Graduate,Single,0
109558,36,36400,5.4,Full Time,Some College,Married,1
109559,61,29500,4.2,Self Employed,High School,Married,5
109560,19,21100,1.3,Self Employed,High School,Single,1
