customer_id,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign
109513,Mortgage,286900,360,4.71,Home Purchase,0.904,Online,1062,A
109514,Personal Loan,17600,36,10.95,Major Purchase,0.0,Branch,1047,Q
109515,Mortgage,99200,360,6.56,Refinance,0.828,Branch,1079,S
109516,Personal Loan,9400,36,12.13,Major Purchase,0.0,Branch,1074,R
109517,Personal Loan,27900,48,14.02,Other,0.0,Direct Mail,1079,L
109518,Mortgage,255500,180,5.2,Home Purchase,0.937,Broker,1079,I
109519,Mortgage,389300,360,5.6,Home Purchase,0.922,Online,1067,U
109520,Mortgage,293100,180,6.21,Refinance,0.628,Broker,1098,Y
109521,Credit Card,13100,0,17.47,Revolving Credit,0.0,Online,1042,C
109522,Credit Card,5200,0,14.1,Revolving Credit,0.0,Branch,1048,U
109523,Personal Loan,1000,24,10.18,Home Improvement,0.0,Direct Mail,1005,G
109524,Personal Loan,15100,60,13.07,Home Improvement,0.0,Branch,1089,P
109525,Mortgage,128100,360,6.45,Refinance,0.765,Broker,1079,N
109526,Personal Loan,17000,12,11.72,Debt Consolidation,0.0,Online,1001,S
109527,Personal Loan,18000,60,12.49,Debt Consolidation,0.0,Online,1052,F
109528,Mortgage,121500,360,5.81,Home Purchase,0.713,Branch,1005,W
109529,Home Loan,288700,360,6.34,Refinance,0.637,Direct Mail,1083,D
109530,Personal Loan,1200,48,12.12,Other,0.0,Branch,1094,T
109531,Personal Loan,9100,60,11.04,Home Improvement,0.0,Online,997,B
109532,Mortgage,293100,360,8.03,Home Purchase,0.714,Branch,1068,H
109533,Home Loan,197500,360,4.76,Home Purchase,0.523,Branch,1080,V
109534,Credit Card,2000,0,16.02,Revolving Credit,0.0,Online,1003,J
109535,Credit Card,10300,0,17.93,Revolving Credit,0.0,Branch,1078,Y
109536,Personal Loan,21800,36,14.45,Other,0.0,Broker,1001,C
109537,Personal Loan,28300,36,14.07,Home Improvement,0.0,Online,1079,Z
109538,Mortgage,184200,360,7.64,Refinance,0.709,Online,1099,X
109539,Mortgage,353400,360,3.29,Home Purchase,0.642,Broker,1052,B
109540,Home Loan,490300,360,5.61,Refinance,0.587,Online,1090,Z
109541,Home Loan,257100,360,5.12,Home Purchase,0.85,Broker,1074,V
109542,Personal Loan,3500,48,10.68,Debt Consolidation,0.0,Online,1049,H
109543,Personal Loan,17300,36,10.1,Medical,0.0,Online,1045,J
109544,Home Loan,355000,360,5.87,Home Purchase,0.542,Online,1050,I
109545,Mortgage,200300,360,4.29,Refinance,0.839,Online,1004,K
109546,Personal Loan,23300,36,11.43,Home Improvement,0.0,Broker,1003,Z
109547,Personal Loan,23400,48,11.92,Debt Consolidation,0.0,Broker,1047,X
109548,Personal Loan,20900,48,12.35,Home Improvement,0.0,Branch,1041,W
109549,Personal Loan,3400,48,10.77,Debt Consolidation,0.0,Online,1011,P
109550,Credit Card,8300,0,16.91,Revolving Credit,0.0,Broker,1017,F
109551,Mortgage,76000,360,5.89,Home Purchase,0.893,Branch,1096,Y
109552,Credit Card,4000,0,20.22,Revolving Credit,0.0,Branch,997,N
109553,Credit Card,12300,0,18.97,Revolving Credit,0.0,Direct Mail,1062,X
109554,Personal Loan,20800,36,12.2,Debt Consolidation,0.0,Online,1051,G
109555,Mortgage,346100,360,7.46,Refinance,0.779,Online,1091,M
109556,Mortgage,316500,180,5.3,Home Purchase,0.52,Online,1066,E
109557,Credit Card,9600,0,16.25,Revolving Credit,0.0,Direct Mail,1012,H
109558,Home Loan,540000,360,7.03,Refinance,0.821,Branch,1006,R
109559,Personal Loan,1600,60,11.69,Medical,0.0,Broker,1014,M
109560,Credit Card,14000,0,20.39,Revolving Credit,0.0,Online,1010,U
109561,Personal Loan,27000,48,12.73,Other,0.0,Broker,1041,F
109562,Personal Loan,29400,60,12.59,Debt Consolidation,0.0,Branch,1016,E
109563,Personal Loan,22200,36,13.1,Debt Consolidation,0.0,Branch,1041,B
109564,Personal Loan,8600,24,11.55,Debt Consolidation,0.0,Online,1049,W
109565,Credit Card,12000,0,18.53,Revolving Credit,0.0,Branch,1093,H
109566,Mortgage,455500,360,4.83,Home Purchase,0.958,Branch,1093,J
109567,Home Loan,367800,360,4.47,Home Purchase,0.918,Online,1040,P
109568,Mortgage,365700,360,6.68,Home Purchase,0.831,Online,1000,Z
109569,Credit Card,7800,0,18.25,Revolving Credit,0.0,Online,998,Q
109570,Personal Loan,30500,24,10.73,Major Purchase,0.0,Broker,999,X
109571,Mortgage,440300,360,5.52,Refinance,0.911,Branch,1097,N
109572,Mortgage,299300,360,4.91,Home Purchase,0.588,Direct Mail,1074,F
109573,Personal Loan,13200,24,11.93,Major Purchase,0.0,Branch,996,T
109574,Credit Card,10400,0,20.2,Revolving Credit,0.0,Online,1083,P
109575,Credit Card,8300,0,15.25,Revolving Credit,0.0,Online,1047,B
109576,Mortgage,78600,360,5.11,Home Purchase,0.755,Branch,1017,D
109577,Home Loan,262900,360,6.6,Home Purchase,0.549,Online,1088,K
109578,Personal Loan,18100,48,13.52,Debt Consolidation,0.0,Online,1080,M
109579,Mortgage,329600,360,5.5,Home Purchase,0.684,Broker,1048,U
109580,Personal Loan,5500,48,9.47,Debt Consolidation,0.0,Broker,1048,U
109581,Personal Loan,37600,48,9.94,Major Purchase,0.0,Branch,1066,Y
109582,Personal Loan,27100,24,11.9,Other,0.0,Branch,1049,E
109583,Personal Loan,13600,48,10.96,Major Purchase,0.0,Broker,1086,K
109584,Personal Loan,33000,60,13.89,Medical,0.0,Branch,1093,S
109585,Mortgage,107400,360,8.6,Home Purchase,0.647,Online,1080,F
109586,Mortgage,101900,360,6.5,Home Purchase,0.89,Branch,1045,X
109587,Mortgage,414800,360,7.74,Home Purchase,0.908,Branch,1081,H
109588,Credit Card,4700,0,19.41,Revolving Credit,0.0,Online,1070,O
109589,Credit Card,12300,0,21.24,Revolving Credit,0.0,Broker,1050,L
109590,Personal Loan,16500,48,10.21,Home Improvement,0.0,Online,1044,S
109591,Home Loan,324800,360,5.84,Home Purchase,0.916,Online,1039,E
109592,Mortgage,87200,360,5.53,Refinance,0.593,Online,1055,K
109593,Personal Loan,17700,36,9.54,Major Purchase,0.0,Direct Mail,1042,F
109594,Personal Loan,5300,48,11.53,Debt Consolidation,0.0,Branch,1043,H
109595,Mortgage,213300,360,4.2,Refinance,0.913,Online,1062,H
109596,Home Loan,380600,360,5.46,Home Purchase,0.774,Branch,1049,K
109597,Personal Loan,9200,48,11.29,Medical,0.0,Online,1082,R
109598,Credit Card,4800,0,16.77,Revolving Credit,0.0,Branch,1075,U
109599,Personal Loan,1800,60,9.57,Other,0.0,Branch,1015,M
109600,Mortgage,277000,180,6.52,Home Purchase,0.793,Branch,998,O
109601,Personal Loan,23000,48,12.38,Home Improvement,0.0,Online,1093,T
109602,Credit Card,13400,0,15.69,Revolving Credit,0.0,Broker,1004,D
109603,Credit Card,5200,0,19.22,Revolving Credit,0.0,Branch,1084,V
109604,Home Loan,235500,360,6.63,Refinance,0.635,Online,1060,M
109605,Credit Card,4500,0,17.75,Revolving Credit,0.0,Online,1079,W
109606,Mortgage,240400,360,3.71,Home Purchase,0.746,Broker,1003,C
109607,Mortgage,472300,360,6.98,Home Purchase,0.811,Branch,1080,X
109608,Home Loan,554800,360,4.53,Refinance,0.758,Branch,1081,C
109609,Home Loan,535300,360,5.81,Home Purchase,0.787,Online,1075,D
109610,Credit Card,7700,0,18.7,Revolving Credit,0.0,Direct Mail,997,X
109611,Personal Loan,13900,48,10.73,Debt Consolidation,0.0,Online,1056,R
109612,Personal Loan,36900,24,12.26,Home Improvement,0.0,Broker,1015,V
109613,Personal Loan,18500,36,10.63,Medical,0.0,Online,1074,S
109614,Mortgage,471700,360,6.39,Refinance,0.783,Broker,1054,G
109615,Mortgage,478500,180,6.73,Home Purchase,0.691,Branch,1066,J
109616,Mortgage,449200,180,5.84,Home Purchase,0.806,Branch,998,L
109617,Credit Card,8900,0,15.69,Revolving Credit,0.0,Online,1083,I
109618,Personal Loan,19200,36,11.87,Home Improvement,0.0,Online,1090,I
109619,Credit Card,6500,0,18.24,Revolving Credit,0.0,Branch,1084,O
109620,Credit Card,6700,0,18.38,Revolving Credit,0.0,Broker,1049,A
109621,Home Loan,281300,180,4.78,Home Purchase,0.762,Online,998,F
109622,Credit Card,5800,0,16.75,Revolving Credit,0.0,Branch,1015,J
109623,Personal Loan,28300,36,14.67,Debt Consolidation,0.0,Broker,1042,K
109624,Personal Loan,15900,48,10.55,Other,0.0,Branch,1052,D
109625,Personal Loan,25200,36,11.85,Major Purchase,0.0,Online,1005,D
109626,Personal Loan,14800,60,11.33,Home Improvement,0.0,Online,1079,S
109627,Personal Loan,15400,36,9.83,Debt Consolidation,0.0,Online,1014,K
109628,Personal Loan,11600,36,11.5,Debt Consolidation,0.0,Broker,1098,H
109629,Mortgage,131200,180,5.69,Home Purchase,0.892,Direct Mail,1083,J
109630,Mortgage,97800,360,4.38,Home Purchase,0.947,Online,1078,R
109631,Personal Loan,8800,36,13.67,Other,0.0,Online,1000,W
109632,Home Loan,344700,360,7.68,Home Purchase,0.812,Online,1003,F
109633,Mortgage,278200,360,5.98,Home Purchase,0.827,Direct Mail,1051,A
109634,Mortgage,573800,360,7.91,Home Purchase,0.812,Online,1077,E
109635,Personal Loan,10800,48,10.49,Home Improvement,0.0,Online,1060,C
109636,Mortgage,242500,360,4.66,Home Purchase,0.72,Online,1088,F
109637,Credit Card,9900,0,18.68,Revolving Credit,0.0,Direct Mail,1043,X
109638,Credit Card,5600,0,17.92,Revolving Credit,0.0,Branch,996,N
109639,Credit Card,8300,0,19.22,Revolving Credit,0.0,Branch,1081,Z
109640,Credit Card,14800,0,17.77,Revolving Credit,0.0,Branch,1091,G
109641,Mortgage,262400,180,5.32,Refinance,0.884,Branch,997,C
109642,Home Loan,414100,180,5.42,Refinance,0.934,Broker,1079,D
109643,Mortgage,99200,360,7.12,Home Purchase,0.71,Branch,1003,E
109644,Mortgage,218900,360,5.25,Home Purchase,0.853,Online,1062,D
109645,Personal Loan,13800,36,13.71,Other,0.0,Online,996,K
109646,Credit Card,7700,0,17.48,Revolving Credit,0.0,Branch,1060,A
109647,Credit Card,15100,0,17.81,Revolving Credit,0.0,Branch,998,X
109648,Home Loan,74900,360,4.97,Home Purchase,0.859,Broker,1055,P
109649,Mortgage,147200,360,7.31,Home Purchase,0.822,Branch,1062,Y
109650,Mortgage,357800,360,8.14,Refinance,0.86,Online,1043,H
109651,Personal Loan,26500,36,11.78,Major Purchase,0.0,Branch,1053,T
109652,Credit Card,3600,0,17.33,Revolving Credit,0.0,Branch,1043,A
109653,Mortgage,239400,360,5.35,Home Purchase,0.844,Broker,1001,E
109654,Personal Loan,18700,24,11.87,Home Improvement,0.0,Broker,1046,T
109655,Personal Loan,19800,24,10.95,Other,0.0,Online,1069,W
109656,Personal Loan,9200,36,11.16,Medical,0.0,Branch,1091,I
109657,Personal Loan,14200,48,12.49,Debt Consolidation,0.0,Online,1038,T
109658,Personal Loan,11000,36,9.88,Home Improvement,0.0,Online,1071,B
109659,Personal Loan,10700,24,9.69,Other,0.0,Broker,1069,K
109660,Home Loan,403100,360,5.26,Refinance,0.576,Branch,1049,J
109661,Personal Loan,17100,60,11.53,Major Purchase,0.0,Direct Mail,1014,Z
109662,Credit Card,16800,0,18.14,Revolving Credit,0.0,Online,1016,U
109663,Personal Loan,11400,60,14.95,Home Improvement,0.0,Broker,1077,J
109664,Credit Card,9000,0,17.57,Revolving Credit,0.0,Online,999,L
109665,Credit Card,9000,0,17.54,Revolving Credit,0.0,Online,1013,R
109666,Mortgage,255100,360,7.97,Home Purchase,0.712,Branch,997,J
109667,Mortgage,305500,360,6.02,Home Purchase,0.703,Broker,1079,B
109668,Personal Loan,9000,48,11.67,Debt Consolidation,0.0,Branch,998,T
109669,Credit Card,7500,0,17.28,Revolving Credit,0.0,Broker,1005,H
109670,Credit Card,14200,0,18.82,Revolving Credit,0.0,Branch,1002,L
109671,Personal Loan,8700,48,9.05,Debt Consolidation,0.0,Online,1043,W
109672,Personal Loan,18200,36,13.8,Debt Consolidation,0.0,Direct Mail,1082,A
109673,Home Loan,193100,360,5.88,Home Purchase,0.917,Broker,1083,P
109674,Mortgage,207400,360,7.99,Home Purchase,0.737,Broker,1050,K
109675,Personal Loan,15400,24,13.7,Debt Consolidation,0.0,Online,1098,D
109676,Personal Loan,14300,12,11.41,Home Improvement,0.0,Branch,1091,M
109677,Credit Card,6400,0,18.75,Revolving Credit,0.0,Broker,1095,W
109678,Personal Loan,7500,36,11.91,Debt Consolidation,0.0,Branch,1002,A
109679,Home Loan,238200,360,6.84,Refinance,0.788,Online,1064,X
109680,Personal Loan,17200,12,12.11,Major Purchase,0.0,Branch,1046,D
109681,Credit Card,3900,0,18.85,Revolving Credit,0.0,Broker,1083,A
109682,Personal Loan,12900,36,8.66,Home Improvement,0.0,Branch,1062,U
109683,Personal Loan,9500,48,11.79,Home Improvement,0.0,Online,1053,V
109684,Credit Card,12800,0,15.21,Revolving Credit,0.0,Online,1093,N
109685,Mortgage,72900,360,6.77,Refinance,0.936,Direct Mail,995,E
109686,Personal Loan,19600,24,9.9,Home Improvement,0.0,Branch,1082,Q
109687,Personal Loan,15300,36,10.86,Debt Consolidation,0.0,Online,1072,P
109688,Mortgage,547500,180,5.94,Refinance,0.67,Online,1047,E
109689,Mortgage,387500,180,5.86,Refinance,0.952,Online,1078,F
109690,Credit Card,4100,0,17.15,Revolving Credit,0.0,Broker,1039,X
109691,Credit Card,15100,0,20.08,Revolving Credit,0.0,Branch,1055,V
109692,Home Loan,493100,360,7.09,Refinance,0.831,Branch,1084,C
109693,Personal Loan,17800,36,11.73,Debt Consolidation,0.0,Online,1059,V
109694,Home Loan,248100,360,7.27,Refinance,0.911,Branch,1072,S
109695,Personal Loan,19700,60,11.08,Major Purchase,0.0,Broker,1068,H
109696,Personal Loan,12700,60,10.03,Debt Consolidation,0.0,Branch,1010,N
109697,Mortgage,197500,360,7.69,Refinance,0.836,Branch,1080,Q
109698,Personal Loan,29300,60,14.07,Debt Consolidation,0.0,Online,1013,Q
109699,Credit Card,14100,0,16.94,Revolving Credit,0.0,Broker,1077,K
109700,Personal Loan,24800,48,11.46,Major Purchase,0.0,Branch,1081,V
109701,Credit Card,8200,0,15.58,Revolving Credit,0.0,Online,1041,J
109702,Credit Card,7000,0,19.81,Revolving Credit,0.0,Online,1055,T
109703,Credit Card,18200,0,17.15,Revolving Credit,0.0,Branch,1002,E
109704,Personal Loan,18500,36,10.41,Debt Consolidation,0.0,Broker,1040,S
109705,Home Loan,207700,360,4.75,Home Purchase,0.601,Online,1077,F
109706,Personal Loan,11000,36,11.92,Major Purchase,0.0,Online,1053,Z
109707,Personal Loan,34600,60,14.95,Debt Consolidation,0.0,Online,1041,S
109708,Personal Loan,1600,60,13.74,Home Improvement,0.0,Direct Mail,1009,X
109709,Personal Loan,23500,36,12.98,Medical,0.0,Online,1070,H
109710,Credit Card,10600,0,16.65,Revolving Credit,0.0,Direct Mail,1010,E
109711,Personal Loan,20500,36,10.94,Debt Consolidation,0.0,Branch,1006,L
109712,Mortgage,335100,180,6.99,Refinance,0.832,Broker,1003,O
109713,Mortgage,140500,360,5.89,Home Purchase,0.75,Online,1050,V
109714,Personal Loan,32200,36,12.93,Home Improvement,0.0,Broker,1042,F
109715,Personal Loan,22500,36,11.54,Other,0.0,Broker,1092,W
109716,Personal Loan,4700,60,10.95,Debt Consolidation,0.0,Broker,1043,T
109717,Personal Loan,10100,36,9.41,Debt Consolidation,0.0,Online,1083,G
109718,Credit Card,10100,0,17.37,Revolving Credit,0.0,Online,1045,V
109719,Credit Card,11700,0,17.79,Revolving Credit,0.0,Broker,1038,D
109720,Personal Loan,13400,36,10.02,Debt Consolidation,0.0,Broker,1090,Q
109721,Home Loan,67900,360,6.89,Home Purchase,0.888,Online,1004,Q
109722,Credit Card,17400,0,18.37,Revolving Credit,0.0,Online,999,P
109723,Mortgage,292400,360,5.52,Home Purchase,0.744,Online,1087,G
109724,Mortgage,378100,360,3.9,Refinance,0.944,Direct Mail,998,D
109725,Personal Loan,27900,48,13.5,Home Improvement,0.0,Branch,1078,X
109726,Credit Card,20000,0,18.47,Revolving Credit,0.0,Online,1040,E
109727,Mortgage,206200,180,6.92,Home Purchase,0.889,Branch,1084,T
109728,Mortgage,214000,180,6.33,Home Purchase,0.856,Broker,1083,O
109729,Mortgage,251300,360,6.98,Home Purchase,0.777,Online,1015,G
109730,Credit Card,4800,0,18.83,Revolving Credit,0.0,Branch,1096,R
109731,Mortgage,78000,360,6.53,Home Purchase,0.61,Online,1005,R
109732,Personal Loan,12900,48,9.41,Debt Consolidation,0.0,Online,1002,E
109733,Mortgage,407000,360,5.37,Home Purchase,0.904,Online,1048,M
109734,Mortgage,110200,360,6.0,Home Purchase,0.953,Direct Mail,1081,P
109735,Credit Card,7300,0,17.72,Revolving Credit,0.0,Branch,1040,E
109736,Personal Loan,12200,36,11.06,Debt Consolidation,0.0,Direct Mail,1050,W
109737,Personal Loan,36400,36,13.16,Major Purchase,0.0,Online,1046,U
109738,Mortgage,315700,360,6.94,Refinance,0.865,Online,1086,B
109739,Personal Loan,18500,36,12.55,Other,0.0,Online,1084,U
109740,Credit Card,12800,0,18.36,Revolving Credit,0.0,Online,1084,G
109741,Personal Loan,7300,36,11.5,Medical,0.0,Online,1090,E
109742,Personal Loan,15400,12,10.42,Medical,0.0,Branch,1017,Q
109743,Personal Loan,10200,48,11.8,Medical,0.0,Online,1000,P
109744,Personal Loan,19700,48,13.82,Home Improvement,0.0,Online,1002,N
109745,Home Loan,262800,180,4.78,Refinance,0.927,Online,999,U
109746,Personal Loan,3900,36,11.9,Medical,0.0,Broker,1087,U
109747,Personal Loan,15000,36,9.41,Debt Consolidation,0.0,Branch,1045,S
109748,Credit Card,4300,0,15.76,Revolving Credit,0.0,Online,1095,M
109749,Personal Loan,2600,48,9.64,Major Purchase,0.0,Branch,1045,K
109750,Personal Loan,15400,36,12.76,Major Purchase,0.0,Online,1083,E
109751,Home Loan,210000,360,6.92,Home Purchase,0.712,Branch,1080,W
109752,Credit Card,1100,0,17.15,Revolving Credit,0.0,Online,1049,U
109753,Personal Loan,25600,12,11.82,Debt Consolidation,0.0,Direct Mail,1087,H
109754,Credit Card,16500,0,18.38,Revolving Credit,0.0,Online,997,Y
109755,Personal Loan,8500,48,9.71,Debt Consolidation,0.0,Online,1039,S
109756,Personal Loan,15300,24,10.02,Medical,0.0,Online,999,D
109757,Personal Loan,8000,36,13.0,Debt Consolidation,0.0,Branch,1001,E
109758,Mortgage,291900,360,4.89,Home Purchase,0.889,Branch,1048,W
109759,Credit Card,3300,0,18.63,Revolving Credit,0.0,Online,1065,F
109760,Personal Loan,20800,24,12.65,Debt Consolidation,0.0,Online,1084,I
109761,Personal Loan,27300,60,13.48,Other,0.0,Online,1013,S
109762,Credit Card,10500,0,16.51,Revolving Credit,0.0,Online,1005,B
109763,Mortgage,355700,360,6.75,Home Purchase,0.739,Branch,1042,F
109764,Credit Card,11500,0,16.44,Revolving Credit,0.0,Branch,999,O
109765,Credit Card,4100,0,16.58,Revolving Credit,0.0,Online,1048,H
109766,Mortgage,362100,360,6.93,Home Purchase,0.682,Branch,1044,Q
109767,Personal Loan,8400,48,12.54,Debt Consolidation,0.0,Branch,1038,S
109768,Personal Loan,6600,24,10.42,Debt Consolidation,0.0,Online,1013,X
109769,Personal Loan,11100,48,10.99,Medical,0.0,Branch,1013,G
109770,Credit Card,10000,0,19.93,Revolving Credit,0.0,Online,1012,N
109771,Mortgage,291100,360,5.14,Home Purchase,0.832,Branch,1082,H
109772,Mortgage,362000,360,5.38,Refinance,0.949,Branch,1004,N
109773,Credit Card,10400,0,16.94,Revolving Credit,0.0,Broker,1070,I
109774,Mortgage,283000,360,7.08,Home Purchase,0.736,Branch,1041,D
109775,Mortgage,304800,360,3.96,Home Purchase,0.834,Branch,1004,W
109776,Credit Card,7800,0,19.55,Revolving Credit,0.0,Branch,1080,T
109777,Mortgage,213000,180,7.36,Home Purchase,0.858,Branch,1084,Y
109778,Credit Card,6000,0,18.82,Revolving Credit,0.0,Branch,1046,P
109779,Home Loan,88700,180,7.73,Home Purchase,0.75,Branch,1002,Y
109780,Credit Card,4900,0,16.16,Revolving Credit,0.0,Broker,1055,W
109781,Personal Loan,7900,24,11.52,Debt Consolidation,0.0,Broker,1096,I
109782,Mortgage,169800,180,6.02,Refinance,0.892,Online,1041,C
109783,Personal Loan,20900,36,11.6,Home Improvement,0.0,Branch,999,S
109784,Mortgage,215600,360,6.17,Home Purchase,0.873,Online,1013,D
109785,Mortgage,155400,360,6.55,Home Purchase,0.778,Online,1082,G
109786,Credit Card,11300,0,19.58,Revolving Credit,0.0,Online,1053,G
109787,Personal Loan,34500,36,12.09,Debt Consolidation,0.0,Branch,1071,B
109788,Personal Loan,23200,12,16.15,Debt Consolidation,0.0,Branch,1014,P
109789,Mortgage,278800,360,7.92,Home Purchase,0.717,Online,1045,N
109790,Personal Loan,14300,48,13.7,Other,0.0,Branch,996,N
109791,Personal Loan,1500,48,9.58,Other,0.0,Online,1053,D
109792,Mortgage,354100,360,6.92,Home Purchase,0.795,Branch,1074,E
109793,Personal Loan,6200,36,14.19,Medical,0.0,Branch,1052,Z
109794,Personal Loan,12500,60,11.14,Home Improvement,0.0,Branch,1075,J
109795,Home Loan,266400,360,5.52,Refinance,0.889,Online,1093,Q
109796,Personal Loan,17300,60,7.62,Other,0.0,Branch,1082,P
109797,Personal Loan,16000,24,11.79,Medical,0.0,Branch,1078,Z
109798,Personal Loan,14400,60,13.71,Major Purchase,0.0,Broker,1099,V
109799,Mortgage,71000,180,9.06,Home Purchase,0.812,Branch,1055,J
109800,Home Loan,532300,360,6.53,Home Purchase,0.811,Online,1056,F
109801,Home Loan,193900,360,8.12,Home Purchase,0.601,Online,999,A
109802,Personal Loan,2600,12,13.58,Other,0.0,Online,1076,P
109803,Personal Loan,21500,48,10.16,Other,0.0,Online,1082,X
109804,Credit Card,13700,0,17.11,Revolving Credit,0.0,Broker,1084,X
109805,Personal Loan,30000,48,13.17,Home Improvement,0.0,Branch,1066,R
109806,Personal Loan,15000,24,13.96,Debt Consolidation,0.0,Online,1055,Y
109807,Personal Loan,10800,60,11.0,Home Improvement,0.0,Broker,1000,Q
109808,Personal Loan,30200,36,14.55,Major Purchase,0.0,Branch,1077,N
109809,Credit Card,12500,0,18.67,Revolving Credit,0.0,Online,1006,Z
